"age","workclass","fnlwgt","went.to.college","education.years","is.married","occupation","relationship","race","is.male","capital.gain","capital.loss","hours.per.week","native.country","income.over.50k"
20,"Private",197752,1,10,0,"Craft-repair","Unmarried","White",1,0,0,40,"United-States","<=50K"
66,"Private",185336,0,9,0,"Sales","Other-relative","White",0,0,0,35,"United-States","<=50K"
22,"",289984,1,10,0,"","Not-in-family","Black",0,0,0,25,"United-States","<=50K"
51,"Self-emp-not-inc",125417,1,14,1,"Exec-managerial","Husband","White",1,0,0,42,"United-States",">50K"
19,"Private",278480,1,10,0,"Exec-managerial","Not-in-family","White",1,0,0,40,"United-States","<=50K"
36,"Private",146412,1,10,0,"Adm-clerical","Unmarried","White",0,0,0,40,"United-States","<=50K"
33,"Private",193042,0,9,1,"Transport-moving","Husband","White",1,0,0,60,"United-States",">50K"
41,"Private",53956,0,13,0,"Sales","Not-in-family","White",1,0,1980,56,"United-States","<=50K"
90,"Private",175491,0,9,1,"Craft-repair","Husband","White",1,9386,0,50,"Ecuador",">50K"
78,"",33186,0,4,1,"","Husband","White",1,0,0,60,"United-States","<=50K"
36,"Private",144154,0,9,0,"Exec-managerial","Not-in-family","White",0,0,0,40,"United-States","<=50K"
30,"Private",194901,0,15,0,"Sales","Own-child","White",1,0,0,55,"United-States","<=50K"
35,"Private",335777,1,10,0,"Exec-managerial","Not-in-family","White",1,0,0,40,"Mexico","<=50K"
46,"Private",139268,1,14,1,"Exec-managerial","Husband","White",1,0,0,45,"United-States",">50K"
38,"Private",33887,0,9,0,"Machine-op-inspct","Other-relative","White",1,0,0,40,"United-States","<=50K"
24,"Private",283613,0,13,1,"Prof-specialty","Husband","White",1,0,0,40,"United-States","<=50K"
40,"Private",141245,0,13,1,"Other-service","Wife","White",0,0,0,40,"Puerto-Rico","<=50K"
49,"Private",298130,0,4,1,"Machine-op-inspct","Husband","White",1,0,0,40,"United-States","<=50K"
19,"Private",186096,0,9,0,"Other-service","Own-child","Black",1,0,0,30,"United-States","<=50K"
77,"Private",187656,1,10,0,"Priv-house-serv","Not-in-family","White",0,0,0,20,"United-States","<=50K"
46,"Private",102308,0,9,1,"Handlers-cleaners","Husband","White",1,0,0,56,"United-States",">50K"
41,"Private",124639,1,10,0,"Craft-repair","Not-in-family","Black",1,0,0,40,"United-States","<=50K"
28,"Private",388112,0,2,0,"Farming-fishing","Unmarried","White",1,0,0,77,"Mexico","<=50K"
21,"Private",109952,0,9,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
24,"Private",164529,0,8,0,"Farming-fishing","Own-child","Black",1,0,0,40,"United-States","<=50K"
36,"Private",247750,0,9,1,"Transport-moving","Husband","Black",1,0,0,45,"United-States","<=50K"
23,"State-gov",103588,1,10,0,"Adm-clerical","Own-child","White",1,0,0,25,"United-States","<=50K"
38,"Federal-gov",248919,0,9,1,"Transport-moving","Husband","White",1,0,2051,40,"United-States","<=50K"
29,"Self-emp-not-inc",178551,0,9,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
38,"Private",136137,1,10,1,"Exec-managerial","Other-relative","White",1,0,0,50,"United-States",">50K"
47,"Federal-gov",55377,0,13,0,"Adm-clerical","Unmarried","Black",1,0,0,40,"United-States",">50K"
39,"Local-gov",177728,1,14,0,"Prof-specialty","Not-in-family","White",0,0,0,40,"United-States","<=50K"
40,"Local-gov",243580,0,13,1,"Prof-specialty","Husband","White",1,0,0,48,"United-States","<=50K"
21,"",188535,1,10,0,"","Own-child","White",1,0,0,40,"United-States","<=50K"
32,"Private",63910,0,9,0,"Adm-clerical","Own-child","Asian-Pac-Islander",0,0,0,40,"United-States","<=50K"
23,"Private",219535,0,9,0,"Exec-managerial","Own-child","White",1,0,0,40,"United-States","<=50K"
44,"State-gov",180609,0,9,1,"Protective-serv","Husband","White",1,0,0,40,"United-States","<=50K"
37,"Private",59313,1,10,0,"Other-service","Not-in-family","Black",1,0,0,40,"","<=50K"
70,"Private",170428,0,13,0,"Prof-specialty","Unmarried","White",0,0,0,20,"Puerto-Rico","<=50K"
51,"Private",102615,1,14,1,"Protective-serv","Husband","White",1,0,1977,40,"United-States",">50K"
66,"Private",193132,0,5,0,"Other-service","Not-in-family","Black",0,0,0,30,"United-States","<=50K"
57,"Self-emp-inc",124137,1,10,1,"Exec-managerial","Husband","White",1,0,0,40,"United-States","<=50K"
36,"Private",136629,1,10,1,"Machine-op-inspct","Husband","White",1,0,0,40,"United-States",">50K"
48,"Self-emp-inc",148995,0,13,0,"Sales","Not-in-family","White",1,0,0,60,"United-States",">50K"
24,"",203076,0,9,1,"","Husband","White",1,0,0,40,"United-States","<=50K"
51,"Private",63424,1,14,1,"Prof-specialty","Wife","White",0,0,0,40,"United-States",">50K"
43,"Private",241895,0,13,1,"Exec-managerial","Husband","White",1,0,0,50,"United-States",">50K"
27,"Private",266973,0,9,1,"Craft-repair","Husband","White",1,0,0,60,"United-States","<=50K"
32,"Private",188048,0,13,0,"Adm-clerical","Own-child","White",0,0,0,40,"United-States","<=50K"
20,"Private",366929,1,10,0,"Adm-clerical","Own-child","White",0,0,0,35,"United-States","<=50K"
33,"Private",214129,1,10,0,"Adm-clerical","Not-in-family","White",0,0,0,40,"United-States","<=50K"
19,"Private",250818,1,10,0,"Adm-clerical","Not-in-family","White",1,0,0,40,"United-States","<=50K"
32,"Local-gov",240979,1,10,1,"Craft-repair","Husband","White",1,0,0,60,"United-States",">50K"
35,"Private",98283,0,15,0,"Prof-specialty","Not-in-family","Asian-Pac-Islander",1,0,0,40,"India",">50K"
26,"Private",104746,0,9,1,"Craft-repair","Husband","White",1,5013,0,60,"United-States","<=50K"
39,"Private",103710,0,9,0,"Sales","Unmarried","White",0,0,0,60,"United-States","<=50K"
24,"Private",159580,0,13,0,"Other-service","Own-child","Black",0,0,0,75,"United-States","<=50K"
45,"Private",117409,1,10,1,"Exec-managerial","Husband","White",1,0,0,40,"United-States",">50K"
20,"Private",140001,1,10,0,"Adm-clerical","Own-child","White",1,0,0,40,"United-States","<=50K"
49,"State-gov",31650,0,13,1,"Prof-specialty","Other-relative","White",0,0,0,45,"United-States","<=50K"
35,"State-gov",80771,1,14,0,"Prof-specialty","Not-in-family","White",0,0,0,40,"United-States","<=50K"
30,"Private",66278,0,9,0,"Adm-clerical","Not-in-family","White",0,0,0,40,"United-States","<=50K"
23,"Private",107801,1,10,0,"Adm-clerical","Own-child","White",0,0,1617,25,"United-States","<=50K"
33,"Private",206609,0,13,1,"Exec-managerial","Husband","White",1,0,0,45,"United-States","<=50K"
35,"Private",282461,0,9,1,"Transport-moving","Husband","White",1,0,0,50,"United-States","<=50K"
31,"Private",188246,1,14,1,"Prof-specialty","Husband","White",1,0,0,50,"United-States","<=50K"
20,"Private",279763,0,7,0,"Craft-repair","Not-in-family","Black",1,0,0,25,"United-States","<=50K"
44,"Private",467799,0,9,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
33,"Self-emp-not-inc",137674,0,9,1,"Other-service","Husband","Black",1,0,0,40,"United-States","<=50K"
50,"Private",158284,1,10,1,"Machine-op-inspct","Husband","White",1,0,0,40,"United-States","<=50K"
25,"Private",204219,0,9,0,"Adm-clerical","Unmarried","White",0,0,0,40,"Mexico","<=50K"
28,"State-gov",210498,0,9,1,"Protective-serv","Husband","White",1,0,0,40,"United-States","<=50K"
60,"Federal-gov",63526,0,13,1,"Adm-clerical","Husband","Black",1,0,0,40,"United-States",">50K"
38,"Federal-gov",216924,0,11,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
38,"Private",372559,1,10,1,"Craft-repair","Husband","Black",1,0,0,40,"United-States","<=50K"
57,"Federal-gov",199114,0,13,0,"Adm-clerical","Not-in-family","White",1,0,2258,40,"United-States","<=50K"
50,"Private",168539,0,9,1,"Craft-repair","Husband","White",1,0,0,40,"United-States",">50K"
39,"Local-gov",189911,0,7,0,"Adm-clerical","Unmarried","White",0,0,0,40,"United-States","<=50K"
69,"Local-gov",61958,0,9,1,"Craft-repair","Husband","White",1,1424,0,6,"United-States","<=50K"
51,"State-gov",68898,0,11,0,"Tech-support","Not-in-family","White",1,0,2444,39,"United-States",">50K"
42,"Private",204450,0,9,1,"Handlers-cleaners","Husband","Black",1,0,0,40,"United-States","<=50K"
53,"Private",311350,0,13,1,"Exec-managerial","Husband","White",1,0,0,50,"United-States",">50K"
37,"Private",113750,0,13,1,"Handlers-cleaners","Husband","White",1,0,0,40,"United-States","<=50K"
37,"Private",359591,0,6,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
38,"Private",132879,0,9,1,"Craft-repair","Husband","White",1,7298,0,50,"United-States",">50K"
20,"Private",301199,1,10,0,"Other-service","Own-child","White",0,0,0,24,"United-States","<=50K"
38,"State-gov",267540,1,10,0,"Adm-clerical","Unmarried","Black",0,0,0,38,"United-States","<=50K"
52,"Private",185407,0,11,1,"Craft-repair","Husband","White",1,0,0,48,"Poland",">50K"
48,"Self-emp-inc",191277,0,11,1,"Exec-managerial","Husband","White",1,0,0,50,"United-States",">50K"
30,"Private",78980,0,11,1,"Machine-op-inspct","Husband","White",1,0,0,40,"United-States",">50K"
37,"Self-emp-not-inc",241463,0,9,1,"Exec-managerial","Husband","White",1,0,1848,65,"United-States",">50K"
47,"Private",216999,0,9,1,"Sales","Husband","White",1,0,0,45,"United-States","<=50K"
33,"Local-gov",120508,0,13,0,"Protective-serv","Unmarried","White",0,0,0,60,"Germany","<=50K"
33,"Private",122612,0,9,0,"Other-service","Not-in-family","Asian-Pac-Islander",0,0,0,35,"Thailand","<=50K"
20,"Private",94057,1,10,0,"Other-service","Own-child","White",1,0,0,15,"United-States","<=50K"
41,"State-gov",197558,0,13,0,"Exec-managerial","Not-in-family","White",1,0,0,40,"United-States","<=50K"
32,"Private",351869,1,10,1,"Transport-moving","Husband","White",1,0,1485,45,"United-States",">50K"
54,"Self-emp-not-inc",121761,0,9,1,"Exec-managerial","Husband","Asian-Pac-Islander",1,0,0,50,"","<=50K"
36,"Federal-gov",184556,0,13,1,"Exec-managerial","Wife","White",0,0,0,40,"United-States","<=50K"
46,"Private",268281,0,13,0,"Prof-specialty","Not-in-family","White",0,0,0,40,"United-States","<=50K"
45,"Private",235646,0,13,1,"Exec-managerial","Husband","White",1,0,0,40,"United-States",">50K"
18,"Private",186909,1,10,0,"Other-service","Own-child","White",0,0,0,16,"United-States","<=50K"
62,"Private",35783,1,10,1,"Transport-moving","Husband","White",1,0,0,60,"United-States","<=50K"
33,"Private",188861,0,9,1,"Machine-op-inspct","Husband","White",1,0,0,40,"United-States","<=50K"
42,"Private",363591,0,9,0,"Craft-repair","Unmarried","White",1,0,0,40,"United-States","<=50K"
18,"Private",469921,1,10,0,"Prof-specialty","Own-child","White",0,0,0,40,"United-States","<=50K"
32,"Private",51150,0,11,0,"Adm-clerical","Unmarried","White",0,0,0,40,"United-States","<=50K"
43,"Private",174325,0,4,1,"Transport-moving","Husband","Black",1,0,0,40,"United-States","<=50K"
20,"Private",347530,0,9,0,"Other-service","Unmarried","Black",0,0,0,25,"United-States","<=50K"
50,"Private",72351,0,13,0,"Sales","Not-in-family","White",1,0,0,45,"United-States","<=50K"
42,"Local-gov",185129,1,16,1,"Exec-managerial","Husband","White",1,0,0,43,"",">50K"
36,"Private",188571,0,9,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
22,"Private",255252,0,9,0,"Craft-repair","Own-child","White",1,0,0,40,"United-States","<=50K"
30,"Private",291951,0,9,1,"Craft-repair","Husband","Black",1,0,0,40,"United-States","<=50K"
33,"Self-emp-not-inc",223046,0,9,0,"Craft-repair","Not-in-family","White",1,0,0,40,"United-States","<=50K"
43,"Local-gov",37937,0,12,1,"Tech-support","Husband","White",1,0,0,43,"United-States","<=50K"
38,"Private",295127,1,10,1,"Machine-op-inspct","Husband","White",1,0,0,40,"United-States","<=50K"
34,"Local-gov",183801,0,13,0,"Other-service","Not-in-family","White",1,0,0,14,"United-States","<=50K"
40,"Private",116218,1,10,0,"Adm-clerical","Unmarried","White",0,0,0,45,"United-States","<=50K"
40,"Private",143069,0,9,1,"Machine-op-inspct","Husband","White",1,0,0,40,"United-States","<=50K"
41,"Local-gov",235951,0,15,1,"Prof-specialty","Husband","White",1,0,0,50,"United-States",">50K"
57,"Private",112840,1,10,1,"Sales","Husband","White",1,0,0,50,"United-States",">50K"
65,"Local-gov",146454,1,14,1,"Prof-specialty","Husband","White",1,0,1648,4,"Greece","<=50K"
52,"Federal-gov",43705,1,10,1,"Other-service","Husband","White",1,0,0,50,"United-States","<=50K"
59,"Private",122283,0,15,1,"Prof-specialty","Husband","Asian-Pac-Islander",1,99999,0,40,"India",">50K"
18,"Private",376647,0,9,0,"Handlers-cleaners","Own-child","White",1,2176,0,25,"United-States","<=50K"
48,"Private",101299,0,12,1,"Prof-specialty","Husband","White",1,0,0,45,"United-States","<=50K"
45,"Private",96798,0,3,0,"Transport-moving","Unmarried","White",1,0,0,40,"United-States","<=50K"
24,"Private",194654,0,9,1,"Protective-serv","Husband","White",1,0,0,40,"United-States","<=50K"
27,"State-gov",206889,0,12,0,"Protective-serv","Not-in-family","White",1,0,0,40,"United-States","<=50K"
40,"Private",226902,1,14,1,"Exec-managerial","Husband","White",1,15024,0,50,"United-States",">50K"
44,"State-gov",150755,0,13,1,"Adm-clerical","Husband","White",1,5013,0,40,"United-States","<=50K"
24,"Private",200679,0,9,0,"Farming-fishing","Own-child","Black",1,0,0,50,"United-States","<=50K"
71,"Private",183678,0,15,1,"Prof-specialty","Husband","White",1,0,0,16,"United-States","<=50K"
17,"Private",33138,0,8,0,"Sales","Own-child","White",1,0,0,40,"United-States","<=50K"
57,"Self-emp-not-inc",57071,1,10,1,"Craft-repair","Husband","White",1,3137,0,40,"United-States","<=50K"
71,"",35303,0,13,1,"","Husband","White",1,9386,0,30,"United-States",">50K"
37,"Private",188576,1,16,1,"Prof-specialty","Husband","Asian-Pac-Islander",1,0,0,40,"","<=50K"
33,"Private",169496,0,9,1,"Handlers-cleaners","Husband","White",1,0,0,40,"United-States","<=50K"
41,"Private",58124,0,9,1,"Other-service","Husband","White",1,0,0,40,"United-States","<=50K"
25,"Private",356344,0,13,0,"Adm-clerical","Own-child","White",0,0,0,40,"United-States","<=50K"
42,"Self-emp-not-inc",444134,0,9,1,"Farming-fishing","Husband","White",1,0,0,15,"United-States","<=50K"
18,"",340117,0,7,0,"","Unmarried","Black",0,0,0,50,"United-States","<=50K"
34,"Private",219619,0,9,0,"Handlers-cleaners","Not-in-family","White",1,0,0,40,"United-States","<=50K"
57,"",334585,0,6,1,"","Wife","White",0,0,0,40,"United-States","<=50K"
27,"Local-gov",331046,0,13,0,"Prof-specialty","Not-in-family","White",0,0,0,45,"United-States","<=50K"
46,"",443179,0,13,0,"","Not-in-family","White",0,0,0,8,"United-States","<=50K"
64,"",239529,0,7,0,"","Not-in-family","White",0,3674,0,35,"United-States","<=50K"
24,"Private",100345,0,13,0,"Prof-specialty","Own-child","White",1,0,0,20,"United-States","<=50K"
23,"Private",205653,0,13,0,"Handlers-cleaners","Own-child","White",1,0,0,30,"United-States","<=50K"
33,"Private",112383,1,10,1,"Prof-specialty","Husband","White",1,0,0,40,"United-States","<=50K"
58,"Self-emp-inc",21626,0,11,0,"Sales","Not-in-family","White",1,2202,0,56,"United-States","<=50K"
25,"Private",135568,0,5,1,"Handlers-cleaners","Husband","White",1,0,0,40,"United-States","<=50K"
44,"Private",190532,1,14,0,"Prof-specialty","Not-in-family","White",0,0,0,55,"United-States","<=50K"
53,"Federal-gov",266598,0,9,1,"Prof-specialty","Husband","White",1,0,0,40,"United-States",">50K"
38,"Local-gov",116608,0,9,1,"Adm-clerical","Wife","White",0,0,0,35,"United-States",">50K"
36,"Private",353263,0,13,0,"Prof-specialty","Not-in-family","White",0,0,0,45,"United-States",">50K"
25,"State-gov",157617,0,9,0,"Exec-managerial","Not-in-family","White",1,0,0,40,"United-States","<=50K"
54,"Federal-gov",21698,0,13,0,"Exec-managerial","Unmarried","White",0,0,0,40,"United-States","<=50K"
31,"Private",77143,0,8,0,"Transport-moving","Unmarried","Black",1,0,0,40,"United-States","<=50K"
18,"State-gov",342852,0,9,0,"Adm-clerical","Own-child","White",1,0,0,40,"United-States","<=50K"
40,"Private",176602,0,9,0,"Other-service","Not-in-family","Black",1,0,0,40,"United-States","<=50K"
26,"Private",146343,1,10,1,"Sales","Wife","Black",0,0,0,40,"United-States","<=50K"
68,"",146645,1,16,1,"","Husband","White",1,20051,0,50,"United-States",">50K"
33,"Private",221966,0,13,0,"Prof-specialty","Not-in-family","White",1,2202,0,50,"United-States","<=50K"
22,"Private",215546,0,12,0,"Exec-managerial","Not-in-family","White",1,0,0,55,"United-States","<=50K"
50,"State-gov",173020,1,10,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
24,"",247734,0,13,0,"","Own-child","White",1,0,0,30,"United-States","<=50K"
44,"Private",252202,0,9,0,"Adm-clerical","Not-in-family","White",0,0,0,40,"United-States","<=50K"
37,"Private",497300,0,9,0,"Other-service","Unmarried","Black",1,0,0,40,"United-States","<=50K"
34,"Self-emp-not-inc",426431,0,13,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
45,"Federal-gov",162410,1,10,0,"Tech-support","Not-in-family","White",0,0,0,45,"United-States",">50K"
77,"",143516,1,14,1,"","Husband","White",1,0,0,8,"United-States",">50K"
25,"Private",190350,0,6,1,"Other-service","Own-child","White",0,0,0,35,"United-States","<=50K"
20,"Private",194504,1,10,0,"Sales","Unmarried","Black",0,0,0,40,"United-States","<=50K"
46,"Federal-gov",110884,0,9,0,"Adm-clerical","Not-in-family","Amer-Indian-Eskimo",1,0,0,40,"United-States","<=50K"
26,"Private",187652,0,12,0,"Tech-support","Own-child","White",1,0,0,40,"United-States","<=50K"
45,"Private",81400,0,2,1,"Other-service","Wife","White",0,0,0,25,"El-Salvador","<=50K"
70,"",97831,0,9,0,"","Unmarried","White",0,0,0,4,"United-States","<=50K"
57,"Private",180920,0,9,1,"Transport-moving","Husband","White",1,0,0,40,"United-States",">50K"
28,"Private",189186,0,11,0,"Sales","Not-in-family","White",1,0,0,40,"United-States","<=50K"
35,"",144172,0,12,1,"","Wife","White",0,0,0,16,"United-States","<=50K"
36,"Private",607848,1,10,1,"Sales","Husband","White",1,7688,0,45,"United-States",">50K"
32,"Private",207301,0,9,0,"Handlers-cleaners","Not-in-family","White",0,0,0,40,"United-States","<=50K"
29,"Private",293073,0,13,0,"Sales","Not-in-family","White",1,0,0,50,"United-States",">50K"
36,"Private",210452,0,13,0,"Prof-specialty","Unmarried","White",1,0,0,45,"United-States","<=50K"
19,"Private",41400,0,9,0,"Handlers-cleaners","Own-child","White",1,0,0,30,"United-States","<=50K"
27,"Private",164170,0,13,0,"Tech-support","Unmarried","Asian-Pac-Islander",0,0,0,20,"Philippines","<=50K"
48,"Private",112906,1,14,1,"Transport-moving","Husband","White",1,0,0,55,"United-States",">50K"
49,"Self-emp-not-inc",126268,0,13,1,"Craft-repair","Husband","White",1,0,0,50,"United-States","<=50K"
55,"Private",208311,1,14,1,"Tech-support","Husband","White",1,0,1977,20,"United-States",">50K"
61,"Private",28291,0,9,0,"Farming-fishing","Not-in-family","White",0,0,0,82,"United-States","<=50K"
42,"Local-gov",121998,1,10,1,"Exec-managerial","Husband","White",1,15024,0,40,"United-States",">50K"
42,"Federal-gov",31621,0,12,0,"Adm-clerical","Not-in-family","White",0,0,0,40,"United-States","<=50K"
30,"Local-gov",108386,0,11,1,"Protective-serv","Husband","White",1,0,0,40,"United-States","<=50K"
32,"Self-emp-not-inc",134727,0,9,1,"Machine-op-inspct","Husband","White",1,0,0,40,"United-States","<=50K"
37,"Private",208391,1,10,1,"Transport-moving","Husband","White",1,0,0,40,"United-States",">50K"
